rainfall,temperature,N,P,K,pH,State_Name_andhra pradesh,State_Name_assam,State_Name_bihar,State_Name_chhattisgarh,State_Name_gujarat,State_Name_karnataka,State_Name_madhya pradesh,State_Name_maharashtra,State_Name_odisha,State_Name_rajasthan,State_Name_tamil nadu,State_Name_telangana,State_Name_uttar pradesh,State_Name_west bengal,Crop_Type_kharif,Crop_Type_rabi,Crop_Type_summer,Crop_Type_whole year,Crop_Black Gram,Crop_Dry chillies,Crop_Gram,Crop_Horse-gram,Crop_Jowar,Crop_Linseed,Crop_Maize,Crop_Mung beans,Crop_Pigeon peas(Toor Dal),Crop_Ragi,Crop_Rice,Crop_Sesame Seed,Crop_Sunflower,Yield_ton_per_hec
1543.76,27.33333333333333,80.0,40.0,40.0,5.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8973618163777506
152.54000000000002,22.28,80.0,40.0,40.0,5.54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.5665039682228787
297.66,29.566666666666663,80.0,40.0,40.0,5.44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.942149329841849
113.7,30.266666666666666,80.0,40.0,40.0,5.58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.149253731343284
1011.49,30.43,80.0,40.0,40.0,5.42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5390625
497.88,25.03333333333333,80.0,40.0,40.0,5.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8715380082498527
1246.715,22.6,80.0,40.0,40.0,5.38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.344639875078618
182.5,29.2,80.0,40.0,40.0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.600546261522704
113.7,30.266666666666666,80.0,40.0,40.0,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.3529411764705883
152.54000000000002,22.28,80.0,40.0,40.0,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.374680587562118
297.66,29.566666666666663,80.0,40.0,40.0,5.62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.599824050145709
37.09,27.96666666666667,80.0,40.0,40.0,5.56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.75
1011.49,30.43,80.0,40.0,40.0,5.56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6862746775242071
510.05,33.37333333333333,80.0,40.0,40.0,5.66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0971887550200803
1151.02,28.03333333333333,80.0,40.0,40.0,5.46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.1916082051559478
510.05,33.37333333333333,80.0,40.0,40.0,5.58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.8044692737430168
127.68,20.8,80.0,40.0,40.0,5.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.3895689457663731
3.94,33.76333333333333,80.0,40.0,40.0,5.36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.8181818181818183
297.66,29.566666666666663,80.0,40.0,40.0,5.34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.6779629232747535
157.31,25.83333333333333,80.0,40.0,40.0,5.32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.415492957746479
607.48,26.366666666666664,80.0,40.0,40.0,5.56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.278706800445931
182.5,29.2,80.0,40.0,40.0,5.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.669507385353028
884.5,27.65454545454546,80.0,40.0,40.0,5.62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.885517672818267
497.88,25.03333333333333,80.0,40.0,40.0,5.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.2222222222222223
297.66,29.566666666666663,80.0,40.0,40.0,5.44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.435339265095429
127.68,20.8,80.0,40.0,40.0,5.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.311187159037214
127.68,20.8,80.0,40.0,40.0,5.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.499002057772345
127.68,20.8,80.0,40.0,40.0,5.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.6359676415681397
607.48,26.366666666666664,80.0,40.0,40.0,5.44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
182.5,29.2,80.0,40.0,40.0,5.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.8243063101412584
654.34,29.26666666666667,80.0,40.0,40.0,5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5909978392731627
1145.2199999999998,28.5,80.0,40.0,40.0,5.34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8835616438356164
152.54000000000002,22.28,80.0,40.0,40.0,5.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.4803761026887117
98.94,25.574,80.0,40.0,40.0,5.48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.5530159482078005
607.48,26.366666666666664,80.0,40.0,40.0,5.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.1126005361930296
790.98,30.616666666666664,80.0,40.0,40.0,5.54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.3908045977011494
840.46,33.583333333333336,80.0,40.0,40.0,5.54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.3419476019301144
654.34,29.26666666666667,80.0,40.0,40.0,5.62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0878016085790883
182.5,29.2,80.0,40.0,40.0,5.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.3310176349339646
182.5,29.2,80.0,40.0,40.0,5.42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.478613276948152
98.94,25.574,80.0,40.0,40.0,5.58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.7670682730923697
1543.76,27.33333333333333,80.0,40.0,40.0,5.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.1170355120946989
579.75,34.01,80.0,40.0,40.0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.681826770463306
98.94,25.574,80.0,40.0,40.0,5.54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.7261146496815285
790.98,30.616666666666664,80.0,40.0,40.0,5.62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9923664122137404
1246.715,22.6,80.0,40.0,40.0,5.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.6636976881262688
1246.715,22.6,80.0,40.0,40.0,5.52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.966499645892352
1166.9399999999998,28.33333333333333,80.0,40.0,40.0,5.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.484518700183936
1145.2199999999998,28.5,80.0,40.0,40.0,5.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5263157894736842
297.66,29.566666666666663,80.0,40.0,40.0,5.44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.9977201609298167
790.98,30.616666666666664,80.0,40.0,40.0,5.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.185011709601873
579.75,34.01,80.0,40.0,40.0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.02700935190635
1166.9399999999998,28.33333333333333,80.0,40.0,40.0,5.54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.8646611656162693
497.88,25.03333333333333,80.0,40.0,40.0,5.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.8977272727272727
157.31,25.83333333333333,80.0,40.0,40.0,5.56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0033922946450207
152.54000000000002,22.28,80.0,40.0,40.0,5.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0221020861475507
1011.49,30.43,80.0,40.0,40.0,5.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6888888888888889
1011.49,30.43,80.0,40.0,40.0,5.44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.1562765415321896
790.98,30.616666666666664,80.0,40.0,40.0,5.34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.935
87.19999999999999,23.106,80.0,40.0,40.0,5.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.8532017904448708
98.98000000000002,34.92333333333334,80.0,40.0,40.0,5.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.136363636363636
510.05,33.37333333333333,80.0,40.0,40.0,5.68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
1011.49,30.43,80.0,40.0,40.0,5.32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6402877697841727
1166.9399999999998,28.33333333333333,80.0,40.0,40.0,5.42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.050187265917603
98.94,25.574,80.0,40.0,40.0,5.64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.202702702702702
1145.2199999999998,28.5,80.0,40.0,40.0,5.64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8518518518518519
579.75,34.01,80.0,40.0,40.0,5.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.488238172920065
157.31,25.83333333333333,80.0,40.0,40.0,5.62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0323826837859333
182.5,29.2,80.0,40.0,40.0,5.48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.172700466868704
607.48,26.366666666666664,80.0,40.0,40.0,5.56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.1325811001410435
87.19999999999999,23.106,80.0,40.0,40.0,5.54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.394496008307912
98.94,25.574,80.0,40.0,40.0,5.52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.229988636663936
579.75,34.01,80.0,40.0,40.0,5.44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.14697101629556
167.38,23.56,80.0,40.0,40.0,5.52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.08955223880597
297.66,29.566666666666663,80.0,40.0,40.0,5.52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.812671642273272
1543.76,27.33333333333333,80.0,40.0,40.0,5.42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6335421412300684
1145.2199999999998,28.5,80.0,40.0,40.0,5.54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8137009189640768
127.68,20.8,80.0,40.0,40.0,5.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.966757522313078
152.54000000000002,22.28,80.0,40.0,40.0,5.32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0862985592346146
840.46,33.583333333333336,80.0,40.0,40.0,5.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0747800586510263
1011.49,30.43,80.0,40.0,40.0,5.54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6555332868595329
113.7,30.266666666666666,80.0,40.0,40.0,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.75
199.2125,21.3,80.0,40.0,40.0,5.46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.7155797101449275
199.2125,21.3,80.0,40.0,40.0,5.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.3082369601132875
87.19999999999999,23.106,80.0,40.0,40.0,5.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0449495270141578
127.68,20.8,80.0,40.0,40.0,5.42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.358403325176158
1166.9399999999998,28.33333333333333,80.0,40.0,40.0,5.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5921734732583133
1111.68,28.648181818181826,80.0,40.0,40.0,5.32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4635817722100908
1111.68,28.648181818181826,80.0,40.0,40.0,5.62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8053510924173385
152.54000000000002,22.28,80.0,40.0,40.0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.3334626370913707
770.44,28.68,80.0,40.0,40.0,5.42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.467996419553513
497.88,25.03333333333333,80.0,40.0,40.0,5.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.7932862190812722
199.2125,21.3,80.0,40.0,40.0,5.58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.36
607.48,26.366666666666664,80.0,40.0,40.0,5.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.5491251682368774
1166.9399999999998,28.33333333333333,80.0,40.0,40.0,5.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.3664815749621404
1151.02,28.03333333333333,80.0,40.0,40.0,5.32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8445467265926012
182.5,29.2,80.0,40.0,40.0,5.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.808173824666225
157.31,25.83333333333333,80.0,40.0,40.0,5.48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.976148095407618
288.3,25.46,80.0,40.0,40.0,5.52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.290978654853
607.48,26.366666666666664,80.0,40.0,40.0,5.66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5541176470588236
1246.715,22.6,80.0,40.0,40.0,5.34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.479500073953557
152.54000000000002,22.28,80.0,40.0,40.0,5.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.672089511257551
1246.715,22.6,80.0,40.0,40.0,5.54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.907364932051707
288.3,25.46,80.0,40.0,40.0,5.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.558000932276753
182.5,29.2,80.0,40.0,40.0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.8740245261984394
840.46,33.583333333333336,80.0,40.0,40.0,5.52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.143936667866139
167.38,23.56,80.0,40.0,40.0,5.38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.7183098591549295
770.44,28.68,80.0,40.0,40.0,5.44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
1166.9399999999998,28.33333333333333,80.0,40.0,40.0,5.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9950248756218906
167.38,23.56,80.0,40.0,40.0,5.66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7021276595744681
157.31,25.83333333333333,80.0,40.0,40.0,5.34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.5631399317406145
1543.76,27.33333333333333,80.0,40.0,40.0,5.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.1077239958805356
1166.9399999999998,28.33333333333333,80.0,40.0,40.0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.1951897986312834
167.38,23.56,80.0,40.0,40.0,5.64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5384615384615383
127.68,20.8,80.0,40.0,40.0,5.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.246008914100486
157.31,25.83333333333333,80.0,40.0,40.0,5.66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.533041695146958
579.75,34.01,80.0,40.0,40.0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5381837846832231
288.3,25.46,80.0,40.0,40.0,5.66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.871681415929204
497.88,25.03333333333333,80.0,40.0,40.0,5.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2729641693811076
607.48,26.366666666666664,80.0,40.0,40.0,5.36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5351351351351352
1011.49,30.43,80.0,40.0,40.0,5.64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8996520088579564
810.2600000000001,29.95636363636364,80.0,40.0,40.0,5.42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.7607361963190185
98.98000000000002,34.92333333333334,80.0,40.0,40.0,5.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2307692307692308
1011.49,30.43,80.0,40.0,40.0,5.48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3398410263561567
654.34,29.26666666666667,80.0,40.0,40.0,5.66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.088888888888889
127.68,20.8,80.0,40.0,40.0,5.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.3058994208792645
288.3,25.46,80.0,40.0,40.0,5.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.5348101265822787
579.75,34.01,80.0,40.0,40.0,5.38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.4187798512974545
884.5,27.65454545454546,80.0,40.0,40.0,5.58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.948348979665809
1151.02,28.03333333333333,80.0,40.0,40.0,5.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.3507848233258817
790.98,30.616666666666664,80.0,40.0,40.0,5.48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.6440677966101696
1011.49,30.43,80.0,40.0,40.0,5.36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6762197471191902
167.38,23.56,80.0,40.0,40.0,5.48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.7837837837837838
1011.49,30.43,80.0,40.0,40.0,5.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5226371792196954
1145.2199999999998,28.5,80.0,40.0,40.0,5.48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5344827586206895
34.81,34.666666666666664,80.0,40.0,40.0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.8313253012048192
884.5,27.65454545454546,80.0,40.0,40.0,5.54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0706109324758843
167.38,23.56,80.0,40.0,40.0,5.66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0753734721593482
1011.49,30.43,80.0,40.0,40.0,5.64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0822311673375504
152.54000000000002,22.28,80.0,40.0,40.0,5.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.3253061113675235
